customer_code,department_item_category,transaction_count,transaction_percentage
customer_code_346,animal products-seafood,3,1.9607843137254901
customer_code_346,fresh-fruits,69,45.09803921568628
customer_code_346,fresh-vegetables,55,35.947712418300654
customer_code_346,homeware-stationery,3,1.9607843137254901
customer_code_346,household-baby_needs,1,0.6535947712418301
customer_code_346,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3460,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3460,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3460,animal products-frozen_meat,63,41.17647058823529
customer_code_3460,animal products-seafood,59,38.56209150326798
customer_code_3460,fresh-fruits,9,5.88235294117647
customer_code_3460,fresh-vegetables,7,4.57516339869281
customer_code_3460,homeware-stationery,3,1.9607843137254901
customer_code_3460,household-baby_needs,1,0.6535947712418301
customer_code_3460,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3461,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3461,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3461,animal products-frozen_meat,76,42.22222222222222
customer_code_3461,animal products-seafood,73,40.55555555555556
customer_code_3461,fresh-fruits,9,5.0
customer_code_3461,fresh-vegetables,7,3.888888888888889
customer_code_3461,homeware-stationery,3,1.6666666666666667
customer_code_3461,household-baby_needs,1,0.5555555555555556
customer_code_3461,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3462,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3462,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3462,animal products-frozen_meat,71,39.44444444444444
customer_code_3462,animal products-seafood,78,43.333333333333336
customer_code_3462,fresh-fruits,9,5.0
customer_code_3462,fresh-vegetables,7,3.888888888888889
customer_code_3462,homeware-stationery,3,1.6666666666666667
customer_code_3462,household-baby_needs,1,0.5555555555555556
customer_code_3462,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3463,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3463,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3463,animal products-frozen_meat,11,7.18954248366013
customer_code_3463,animal products-seafood,3,1.9607843137254901
customer_code_3463,fresh-fruits,9,5.88235294117647
customer_code_3463,fresh-vegetables,7,4.57516339869281
customer_code_3463,homeware-stationery,3,1.9607843137254901
customer_code_3463,household-baby_needs,1,0.6535947712418301
customer_code_3463,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3463,pet_products-pet_care,68,44.44444444444444
customer_code_3463,pet_products-pet_food,40,26.143790849673206
customer_code_3464,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3464,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_3464,animal products-frozen_meat,11,7.18954248366013
customer_code_3464,animal products-seafood,3,1.9607843137254901
customer_code_3464,fresh-fruits,9,5.88235294117647
customer_code_3464,fresh-vegetables,7,4.57516339869281
customer_code_3464,homeware-stationery,3,1.9607843137254901
customer_code_3464,household-baby_needs,1,0.6535947712418301
customer_code_3464,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3465,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3465,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3465,animal products-frozen_meat,11,7.18954248366013
customer_code_3465,animal products-seafood,3,1.9607843137254901
customer_code_3465,fresh-fruits,9,5.88235294117647
customer_code_3465,fresh-vegetables,7,4.57516339869281
customer_code_3465,homeware-stationery,3,1.9607843137254901
customer_code_3465,household-baby_needs,1,0.6535947712418301
customer_code_3465,household-wellness_products,20,13.071895424836603
customer_code_3465,lifestyle-wellness_food,92,60.130718954248366
customer_code_3466,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3466,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3466,animal products-frozen_meat,11,7.18954248366013
customer_code_3466,animal products-seafood,3,1.9607843137254901
customer_code_3466,fresh-fruits,9,5.88235294117647
customer_code_3466,fresh-vegetables,7,4.57516339869281
customer_code_3466,homeware-stationery,3,1.9607843137254901
customer_code_3466,household-baby_needs,1,0.6535947712418301
customer_code_3466,household-wellness_products,19,12.418300653594772
customer_code_3466,lifestyle-wellness_food,93,60.78431372549019
customer_code_3467,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3467,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3467,animal products-frozen_meat,11,6.111111111111111
customer_code_3467,animal products-seafood,3,1.6666666666666667
customer_code_3467,fresh-fruits,79,43.888888888888886
customer_code_3467,fresh-vegetables,72,40.0
customer_code_3467,homeware-stationery,3,1.6666666666666667
customer_code_3467,household-baby_needs,1,0.5555555555555556
customer_code_3467,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3468,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3468,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3468,animal products-frozen_meat,11,7.18954248366013
customer_code_3468,animal products-seafood,3,1.9607843137254901
customer_code_3468,fresh-fruits,68,44.44444444444444
customer_code_3468,fresh-vegetables,56,36.60130718954248
customer_code_3468,homeware-stationery,3,1.9607843137254901
customer_code_3468,household-baby_needs,1,0.6535947712418301
customer_code_3468,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3469,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3469,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3469,animal products-frozen_meat,11,7.18954248366013
customer_code_3469,animal products-seafood,3,1.9607843137254901
customer_code_3469,fresh-fruits,74,48.36601307189542
customer_code_3469,fresh-vegetables,50,32.6797385620915
customer_code_3469,homeware-stationery,3,1.9607843137254901
customer_code_3469,household-baby_needs,1,0.6535947712418301
customer_code_3469,lifestyle-wellness_food,4,2.6143790849673203
customer_code_347,Hygiene-baby_needs,1,0.6535947712418301
customer_code_347,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_347,animal products-frozen_meat,11,7.18954248366013
customer_code_347,animal products-seafood,3,1.9607843137254901
customer_code_347,fresh-fruits,64,41.830065359477125
customer_code_347,fresh-vegetables,60,39.21568627450981
customer_code_347,homeware-stationery,3,1.9607843137254901
customer_code_347,household-baby_needs,1,0.6535947712418301
customer_code_347,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3470,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3470,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3470,animal products-frozen_meat,11,7.18954248366013
customer_code_3470,animal products-seafood,3,1.9607843137254901
customer_code_3470,fresh-fruits,77,50.326797385620914
customer_code_3470,fresh-vegetables,47,30.718954248366014
customer_code_3470,homeware-stationery,3,1.9607843137254901
customer_code_3470,household-baby_needs,1,0.6535947712418301
customer_code_3470,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3471,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3471,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3471,animal products-frozen_meat,11,7.18954248366013
customer_code_3471,animal products-seafood,3,1.9607843137254901
customer_code_3471,fresh-fruits,69,45.09803921568628
customer_code_3471,fresh-vegetables,55,35.947712418300654
customer_code_3471,homeware-stationery,3,1.9607843137254901
customer_code_3471,household-baby_needs,1,0.6535947712418301
customer_code_3471,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3472,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3472,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3472,animal products-frozen_meat,11,7.18954248366013
customer_code_3472,animal products-seafood,3,1.9607843137254901
customer_code_3472,fresh-fruits,61,39.869281045751634
customer_code_3472,fresh-vegetables,63,41.17647058823529
customer_code_3472,homeware-stationery,3,1.9607843137254901
customer_code_3472,household-baby_needs,1,0.6535947712418301
customer_code_3472,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3473,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3473,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3473,animal products-frozen_meat,11,7.18954248366013
customer_code_3473,animal products-seafood,3,1.9607843137254901
customer_code_3473,fresh-fruits,75,49.01960784313725
customer_code_3473,fresh-vegetables,49,32.02614379084967
customer_code_3473,homeware-stationery,3,1.9607843137254901
customer_code_3473,household-baby_needs,1,0.6535947712418301
customer_code_3473,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3474,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3474,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3474,animal products-frozen_meat,11,7.18954248366013
customer_code_3474,animal products-seafood,3,1.9607843137254901
customer_code_3474,fresh-fruits,72,47.05882352941176
customer_code_3474,fresh-vegetables,52,33.98692810457516
customer_code_3474,homeware-stationery,3,1.9607843137254901
customer_code_3474,household-baby_needs,1,0.6535947712418301
customer_code_3474,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3475,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3475,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3475,animal products-dairy,108,70.58823529411765
customer_code_3475,animal products-frozen_meat,11,7.18954248366013
customer_code_3475,animal products-seafood,3,1.9607843137254901
customer_code_3475,fresh-fruits,9,5.88235294117647
customer_code_3475,fresh-vegetables,7,4.57516339869281
customer_code_3475,homeware-stationery,3,1.9607843137254901
customer_code_3475,household-baby_needs,1,0.6535947712418301
customer_code_3475,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3476,Hygiene-baby_needs,1,0.7936507936507936
customer_code_3476,Hygiene-beauty_and_personal_care,6,4.761904761904762
customer_code_3476,animal products-frozen_meat,51,40.476190476190474
customer_code_3476,animal products-seafood,44,34.92063492063492
customer_code_3476,fresh-fruits,9,7.142857142857142
customer_code_3476,fresh-vegetables,7,5.555555555555555
customer_code_3476,homeware-stationery,3,2.380952380952381
customer_code_3476,household-baby_needs,1,0.7936507936507936
customer_code_3476,lifestyle-wellness_food,4,3.1746031746031744
customer_code_3477,Hygiene-baby_needs,1,0.7936507936507936
customer_code_3477,Hygiene-beauty_and_personal_care,6,4.761904761904762
customer_code_3477,animal products-frozen_meat,47,37.301587301587304
customer_code_3477,animal products-seafood,48,38.095238095238095
customer_code_3477,fresh-fruits,9,7.142857142857142
customer_code_3477,fresh-vegetables,7,5.555555555555555
customer_code_3477,homeware-stationery,3,2.380952380952381
customer_code_3477,household-baby_needs,1,0.7936507936507936
customer_code_3477,lifestyle-wellness_food,4,3.1746031746031744
customer_code_3478,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3478,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3478,animal products-frozen_meat,67,43.790849673202615
customer_code_3478,animal products-seafood,55,35.947712418300654
customer_code_3478,fresh-fruits,9,5.88235294117647
customer_code_3478,fresh-vegetables,7,4.57516339869281
customer_code_3478,homeware-stationery,3,1.9607843137254901
customer_code_3478,household-baby_needs,1,0.6535947712418301
customer_code_3478,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3479,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3479,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3479,animal products-frozen_meat,78,43.333333333333336
customer_code_3479,animal products-seafood,71,39.44444444444444
customer_code_3479,fresh-fruits,9,5.0
customer_code_3479,fresh-vegetables,7,3.888888888888889
customer_code_3479,homeware-stationery,3,1.6666666666666667
customer_code_3479,household-baby_needs,1,0.5555555555555556
customer_code_3479,lifestyle-wellness_food,4,2.2222222222222223
customer_code_348,Hygiene-baby_needs,1,0.6535947712418301
customer_code_348,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_348,animal products-frozen_meat,11,7.18954248366013
customer_code_348,animal products-seafood,3,1.9607843137254901
customer_code_348,fresh-fruits,72,47.05882352941176
customer_code_348,fresh-vegetables,52,33.98692810457516
customer_code_348,homeware-stationery,3,1.9607843137254901
customer_code_348,household-baby_needs,1,0.6535947712418301
customer_code_348,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3480,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3480,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3480,animal products-frozen_meat,68,44.44444444444444
customer_code_3480,animal products-seafood,54,35.294117647058826
customer_code_3480,fresh-fruits,9,5.88235294117647
customer_code_3480,fresh-vegetables,7,4.57516339869281
customer_code_3480,homeware-stationery,3,1.9607843137254901
customer_code_3480,household-baby_needs,1,0.6535947712418301
customer_code_3480,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3481,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3481,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3481,animal products-frozen_meat,11,7.18954248366013
customer_code_3481,animal products-seafood,3,1.9607843137254901
customer_code_3481,fresh-fruits,9,5.88235294117647
customer_code_3481,fresh-vegetables,7,4.57516339869281
customer_code_3481,homeware-stationery,3,1.9607843137254901
customer_code_3481,household-baby_needs,1,0.6535947712418301
customer_code_3481,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3481,pet_products-pet_care,75,49.01960784313725
customer_code_3481,pet_products-pet_food,33,21.568627450980394
customer_code_3482,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3482,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3482,animal products-frozen_meat,11,7.18954248366013
customer_code_3482,animal products-seafood,3,1.9607843137254901
customer_code_3482,fresh-fruits,9,5.88235294117647
customer_code_3482,fresh-vegetables,7,4.57516339869281
customer_code_3482,homeware-stationery,3,1.9607843137254901
customer_code_3482,household-baby_needs,1,0.6535947712418301
customer_code_3482,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3482,pet_products-pet_care,70,45.751633986928105
customer_code_3482,pet_products-pet_food,38,24.836601307189543
customer_code_3483,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3483,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3483,animal products-frozen_meat,11,7.18954248366013
customer_code_3483,animal products-seafood,3,1.9607843137254901
customer_code_3483,fresh-fruits,9,5.88235294117647
customer_code_3483,fresh-vegetables,7,4.57516339869281
customer_code_3483,homeware-stationery,111,72.54901960784314
customer_code_3483,household-baby_needs,1,0.6535947712418301
customer_code_3483,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3484,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3484,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_3484,animal products-frozen_meat,11,7.18954248366013
customer_code_3484,animal products-seafood,3,1.9607843137254901
customer_code_3484,fresh-fruits,9,5.88235294117647
customer_code_3484,fresh-vegetables,7,4.57516339869281
customer_code_3484,homeware-stationery,3,1.9607843137254901
customer_code_3484,household-baby_needs,1,0.6535947712418301
customer_code_3484,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3485,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3485,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_3485,animal products-frozen_meat,11,7.18954248366013
customer_code_3485,animal products-seafood,3,1.9607843137254901
customer_code_3485,fresh-fruits,9,5.88235294117647
customer_code_3485,fresh-vegetables,7,4.57516339869281
customer_code_3485,homeware-stationery,3,1.9607843137254901
customer_code_3485,household-baby_needs,1,0.6535947712418301
customer_code_3485,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3486,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3486,Hygiene-beauty_and_personal_care,114,74.50980392156863
customer_code_3486,animal products-frozen_meat,11,7.18954248366013
customer_code_3486,animal products-seafood,3,1.9607843137254901
customer_code_3486,fresh-fruits,9,5.88235294117647
customer_code_3486,fresh-vegetables,7,4.57516339869281
customer_code_3486,homeware-stationery,3,1.9607843137254901
customer_code_3486,household-baby_needs,1,0.6535947712418301
customer_code_3486,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3487,Hygiene-baby_needs,86,56.209150326797385
customer_code_3487,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3487,animal products-frozen_meat,11,7.18954248366013
customer_code_3487,animal products-seafood,3,1.9607843137254901
customer_code_3487,fresh-fruits,9,5.88235294117647
customer_code_3487,fresh-vegetables,7,4.57516339869281
customer_code_3487,homeware-stationery,3,1.9607843137254901
customer_code_3487,household-baby_needs,24,15.686274509803921
customer_code_3487,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3488,Hygiene-baby_needs,90,58.82352941176471
customer_code_3488,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3488,animal products-frozen_meat,11,7.18954248366013
customer_code_3488,animal products-seafood,3,1.9607843137254901
customer_code_3488,fresh-fruits,9,5.88235294117647
customer_code_3488,fresh-vegetables,7,4.57516339869281
customer_code_3488,homeware-stationery,3,1.9607843137254901
customer_code_3488,household-baby_needs,20,13.071895424836603
customer_code_3488,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3489,Hygiene-baby_needs,87,56.86274509803921
customer_code_3489,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3489,animal products-frozen_meat,11,7.18954248366013
customer_code_3489,animal products-seafood,3,1.9607843137254901
customer_code_3489,fresh-fruits,9,5.88235294117647
customer_code_3489,fresh-vegetables,7,4.57516339869281
customer_code_3489,homeware-stationery,3,1.9607843137254901
customer_code_3489,household-baby_needs,23,15.032679738562091
customer_code_3489,lifestyle-wellness_food,4,2.6143790849673203
customer_code_349,Hygiene-baby_needs,1,0.6535947712418301
customer_code_349,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_349,animal products-frozen_meat,11,7.18954248366013
customer_code_349,animal products-seafood,3,1.9607843137254901
customer_code_349,fresh-fruits,65,42.48366013071895
customer_code_349,fresh-vegetables,59,38.56209150326798
customer_code_349,homeware-stationery,3,1.9607843137254901
customer_code_349,household-baby_needs,1,0.6535947712418301
customer_code_349,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3490,Hygiene-baby_needs,88,57.51633986928104
customer_code_3490,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3490,animal products-frozen_meat,11,7.18954248366013
customer_code_3490,animal products-seafood,3,1.9607843137254901
customer_code_3490,fresh-fruits,9,5.88235294117647
customer_code_3490,fresh-vegetables,7,4.57516339869281
customer_code_3490,homeware-stationery,3,1.9607843137254901
customer_code_3490,household-baby_needs,22,14.37908496732026
customer_code_3490,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3491,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3491,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3491,animal products-frozen_meat,11,6.111111111111111
customer_code_3491,animal products-seafood,3,1.6666666666666667
customer_code_3491,fresh-fruits,86,47.77777777777778
customer_code_3491,fresh-vegetables,65,36.11111111111111
customer_code_3491,homeware-stationery,3,1.6666666666666667
customer_code_3491,household-baby_needs,1,0.5555555555555556
customer_code_3491,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3492,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3492,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3492,animal products-frozen_meat,11,6.111111111111111
customer_code_3492,animal products-seafood,3,1.6666666666666667
customer_code_3492,fresh-fruits,86,47.77777777777778
customer_code_3492,fresh-vegetables,65,36.11111111111111
customer_code_3492,homeware-stationery,3,1.6666666666666667
customer_code_3492,household-baby_needs,1,0.5555555555555556
customer_code_3492,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3493,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3493,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3493,animal products-frozen_meat,11,7.18954248366013
customer_code_3493,animal products-seafood,3,1.9607843137254901
customer_code_3493,fresh-fruits,69,45.09803921568628
customer_code_3493,fresh-vegetables,55,35.947712418300654
customer_code_3493,homeware-stationery,3,1.9607843137254901
customer_code_3493,household-baby_needs,1,0.6535947712418301
customer_code_3493,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3494,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3494,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3494,animal products-frozen_meat,11,7.18954248366013
customer_code_3494,animal products-seafood,3,1.9607843137254901
customer_code_3494,fresh-fruits,66,43.13725490196079
customer_code_3494,fresh-vegetables,58,37.908496732026144
customer_code_3494,homeware-stationery,3,1.9607843137254901
customer_code_3494,household-baby_needs,1,0.6535947712418301
customer_code_3494,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3495,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3495,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3495,animal products-frozen_meat,11,7.18954248366013
customer_code_3495,animal products-seafood,3,1.9607843137254901
customer_code_3495,fresh-fruits,76,49.673202614379086
customer_code_3495,fresh-vegetables,48,31.372549019607842
customer_code_3495,homeware-stationery,3,1.9607843137254901
customer_code_3495,household-baby_needs,1,0.6535947712418301
customer_code_3495,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3496,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3496,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3496,animal products-frozen_meat,11,7.18954248366013
customer_code_3496,animal products-seafood,3,1.9607843137254901
customer_code_3496,fresh-fruits,74,48.36601307189542
customer_code_3496,fresh-vegetables,50,32.6797385620915
customer_code_3496,homeware-stationery,3,1.9607843137254901
customer_code_3496,household-baby_needs,1,0.6535947712418301
customer_code_3496,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3497,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3497,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3497,animal products-frozen_meat,11,7.18954248366013
customer_code_3497,animal products-seafood,3,1.9607843137254901
customer_code_3497,fresh-fruits,75,49.01960784313725
customer_code_3497,fresh-vegetables,49,32.02614379084967
customer_code_3497,homeware-stationery,3,1.9607843137254901
customer_code_3497,household-baby_needs,1,0.6535947712418301
customer_code_3497,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3498,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3498,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3498,animal products-frozen_meat,11,7.18954248366013
customer_code_3498,animal products-seafood,3,1.9607843137254901
customer_code_3498,fresh-fruits,67,43.790849673202615
customer_code_3498,fresh-vegetables,57,37.254901960784316
customer_code_3498,homeware-stationery,3,1.9607843137254901
customer_code_3498,household-baby_needs,1,0.6535947712418301
customer_code_3498,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3499,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3499,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3499,animal products-frozen_meat,11,7.18954248366013
customer_code_3499,animal products-seafood,3,1.9607843137254901
customer_code_3499,fresh-fruits,65,42.48366013071895
customer_code_3499,fresh-vegetables,59,38.56209150326798
customer_code_3499,homeware-stationery,3,1.9607843137254901
customer_code_3499,household-baby_needs,1,0.6535947712418301
customer_code_3499,lifestyle-wellness_food,4,2.6143790849673203
customer_code_35,Hygiene-baby_needs,89,58.16993464052288
customer_code_35,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_35,animal products-frozen_meat,11,7.18954248366013
customer_code_35,animal products-seafood,3,1.9607843137254901
customer_code_35,fresh-fruits,9,5.88235294117647
customer_code_35,fresh-vegetables,7,4.57516339869281
customer_code_35,homeware-stationery,3,1.9607843137254901
customer_code_35,household-baby_needs,21,13.725490196078432
customer_code_35,lifestyle-wellness_food,4,2.6143790849673203
customer_code_350,Hygiene-baby_needs,1,0.6535947712418301
customer_code_350,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_350,animal products-frozen_meat,11,7.18954248366013
customer_code_350,animal products-seafood,3,1.9607843137254901
customer_code_350,fresh-fruits,66,43.13725490196079
customer_code_350,fresh-vegetables,58,37.908496732026144
customer_code_350,homeware-stationery,3,1.9607843137254901
customer_code_350,household-baby_needs,1,0.6535947712418301
customer_code_350,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3500,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3500,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3500,animal products-dairy,108,70.58823529411765
customer_code_3500,animal products-frozen_meat,11,7.18954248366013
customer_code_3500,animal products-seafood,3,1.9607843137254901
customer_code_3500,fresh-fruits,9,5.88235294117647
customer_code_3500,fresh-vegetables,7,4.57516339869281
customer_code_3500,homeware-stationery,3,1.9607843137254901
customer_code_3500,household-baby_needs,1,0.6535947712418301
customer_code_3500,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3501,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3501,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3501,animal products-dairy,108,70.58823529411765
customer_code_3501,animal products-frozen_meat,11,7.18954248366013
customer_code_3501,animal products-seafood,3,1.9607843137254901
customer_code_3501,fresh-fruits,9,5.88235294117647
customer_code_3501,fresh-vegetables,7,4.57516339869281
customer_code_3501,homeware-stationery,3,1.9607843137254901
customer_code_3501,household-baby_needs,1,0.6535947712418301
customer_code_3501,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3502,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3502,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3502,animal products-frozen_meat,66,43.13725490196079
customer_code_3502,animal products-seafood,56,36.60130718954248
customer_code_3502,fresh-fruits,9,5.88235294117647
customer_code_3502,fresh-vegetables,7,4.57516339869281
customer_code_3502,homeware-stationery,3,1.9607843137254901
customer_code_3502,household-baby_needs,1,0.6535947712418301
customer_code_3502,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3503,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3503,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3503,animal products-frozen_meat,63,41.17647058823529
customer_code_3503,animal products-seafood,59,38.56209150326798
customer_code_3503,fresh-fruits,9,5.88235294117647
customer_code_3503,fresh-vegetables,7,4.57516339869281
customer_code_3503,homeware-stationery,3,1.9607843137254901
customer_code_3503,household-baby_needs,1,0.6535947712418301
customer_code_3503,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3504,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3504,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3504,animal products-frozen_meat,78,43.333333333333336
customer_code_3504,animal products-seafood,71,39.44444444444444
customer_code_3504,fresh-fruits,9,5.0
customer_code_3504,fresh-vegetables,7,3.888888888888889
customer_code_3504,homeware-stationery,3,1.6666666666666667
customer_code_3504,household-baby_needs,1,0.5555555555555556
customer_code_3504,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3505,Hygiene-baby_needs,1,0.5555555555555556
customer_code_3505,Hygiene-beauty_and_personal_care,6,3.3333333333333335
customer_code_3505,animal products-frozen_meat,87,48.333333333333336
customer_code_3505,animal products-seafood,62,34.44444444444444
customer_code_3505,fresh-fruits,9,5.0
customer_code_3505,fresh-vegetables,7,3.888888888888889
customer_code_3505,homeware-stationery,3,1.6666666666666667
customer_code_3505,household-baby_needs,1,0.5555555555555556
customer_code_3505,lifestyle-wellness_food,4,2.2222222222222223
customer_code_3506,Hygiene-baby_needs,1,0.6535947712418301
customer_code_3506,Hygiene-beauty_and_personal_care,6,3.9215686274509802
customer_code_3506,animal products-frozen_meat,11,7.18954248366013
customer_code_3506,animal products-seafood,3,1.9607843137254901
customer_code_3506,fresh-fruits,9,5.88235294117647
customer_code_3506,fresh-vegetables,7,4.57516339869281
customer_code_3506,homeware-stationery,3,1.9607843137254901
customer_code_3506,household-baby_needs,1,0.6535947712418301
customer_code_3506,lifestyle-wellness_food,4,2.6143790849673203
customer_code_3506,pet_products-pet_care,73,47.712418300653596
