customer_code,level_1,total_sales_quantity_breakdown
customer_code_2566,wellness_products,
customer_code_2567,baby_needs,0.33%
customer_code_2567,beauty_and_personal_care,3.12%
customer_code_2567,frozen_meat,42.32%
customer_code_2567,fruits,5.79%
customer_code_2567,seafood,40.09%
customer_code_2567,stationery,2.45%
customer_code_2567,vegetables,3.67%
customer_code_2567,wellness_food,2.23%
customer_code_2567,dairy,
customer_code_2567,pet_care,
customer_code_2567,pet_food,
customer_code_2567,wellness_products,
customer_code_2568,baby_needs,0.50%
customer_code_2568,beauty_and_personal_care,4.68%
customer_code_2568,frozen_meat,45.99%
customer_code_2568,fruits,8.70%
customer_code_2568,seafood,27.59%
customer_code_2568,stationery,3.68%
customer_code_2568,vegetables,5.52%
customer_code_2568,wellness_food,3.34%
customer_code_2568,dairy,
customer_code_2568,pet_care,
customer_code_2568,pet_food,
customer_code_2568,wellness_products,
customer_code_2569,baby_needs,0.51%
customer_code_2569,beauty_and_personal_care,4.76%
customer_code_2569,frozen_meat,10.37%
customer_code_2569,fruits,8.84%
customer_code_2569,seafood,2.04%
customer_code_2569,stationery,3.74%
customer_code_2569,vegetables,5.61%
customer_code_2569,wellness_food,3.40%
customer_code_2569,dairy,
customer_code_2569,pet_care,36.56%
customer_code_2569,pet_food,24.15%
customer_code_2569,wellness_products,
customer_code_257,baby_needs,0.49%
customer_code_257,beauty_and_personal_care,4.55%
customer_code_257,frozen_meat,9.90%
customer_code_257,fruits,8.44%
customer_code_257,seafood,1.95%
customer_code_257,stationery,66.07%
customer_code_257,vegetables,5.36%
customer_code_257,wellness_food,3.25%
customer_code_257,dairy,
customer_code_257,pet_care,
customer_code_257,pet_food,
customer_code_257,wellness_products,
customer_code_2570,baby_needs,0.49%
customer_code_2570,beauty_and_personal_care,4.58%
customer_code_2570,frozen_meat,9.97%
customer_code_2570,fruits,8.50%
customer_code_2570,seafood,1.96%
customer_code_2570,stationery,65.85%
customer_code_2570,vegetables,5.39%
customer_code_2570,wellness_food,3.27%
customer_code_2570,dairy,
customer_code_2570,pet_care,
customer_code_2570,pet_food,
customer_code_2570,wellness_products,
customer_code_2571,baby_needs,0.48%
customer_code_2571,beauty_and_personal_care,4.50%
customer_code_2571,frozen_meat,9.81%
customer_code_2571,fruits,8.36%
customer_code_2571,seafood,1.93%
customer_code_2571,stationery,66.40%
customer_code_2571,vegetables,5.31%
customer_code_2571,wellness_food,3.22%
customer_code_2571,dairy,
customer_code_2571,pet_care,
customer_code_2571,pet_food,
customer_code_2571,wellness_products,
customer_code_2572,baby_needs,0.20%
customer_code_2572,beauty_and_personal_care,86.13%
customer_code_2572,frozen_meat,4.17%
customer_code_2572,fruits,3.55%
customer_code_2572,seafood,0.82%
customer_code_2572,stationery,1.50%
customer_code_2572,vegetables,2.25%
customer_code_2572,wellness_food,1.37%
customer_code_2572,dairy,
customer_code_2572,pet_care,
customer_code_2572,pet_food,
customer_code_2572,wellness_products,
customer_code_2573,baby_needs,0.20%
customer_code_2573,beauty_and_personal_care,1.84%
customer_code_2573,frozen_meat,4.02%
customer_code_2573,fruits,3.42%
customer_code_2573,seafood,0.79%
customer_code_2573,stationery,1.45%
customer_code_2573,vegetables,2.17%
customer_code_2573,wellness_food,73.27%
customer_code_2573,dairy,
customer_code_2573,pet_care,
customer_code_2573,pet_food,
customer_code_2573,wellness_products,12.84%
customer_code_2574,baby_needs,0.15%
customer_code_2574,beauty_and_personal_care,1.42%
customer_code_2574,frozen_meat,3.09%
customer_code_2574,fruits,47.41%
customer_code_2574,seafood,0.61%
customer_code_2574,stationery,1.12%
customer_code_2574,vegetables,45.18%
customer_code_2574,wellness_food,1.01%
customer_code_2574,dairy,
customer_code_2574,pet_care,
customer_code_2574,pet_food,
customer_code_2574,wellness_products,
customer_code_2575,baby_needs,0.61%
customer_code_2575,beauty_and_personal_care,5.68%
customer_code_2575,frozen_meat,12.37%
customer_code_2575,fruits,40.37%
customer_code_2575,seafood,2.43%
customer_code_2575,stationery,4.46%
customer_code_2575,vegetables,30.02%
customer_code_2575,wellness_food,4.06%
customer_code_2575,dairy,
customer_code_2575,pet_care,
customer_code_2575,pet_food,
customer_code_2575,wellness_products,
customer_code_2576,baby_needs,0.60%
customer_code_2576,beauty_and_personal_care,5.56%
customer_code_2576,frozen_meat,12.10%
customer_code_2576,fruits,40.48%
customer_code_2576,seafood,2.38%
customer_code_2576,stationery,4.37%
customer_code_2576,vegetables,30.56%
customer_code_2576,wellness_food,3.97%
customer_code_2576,dairy,
customer_code_2576,pet_care,
customer_code_2576,pet_food,
customer_code_2576,wellness_products,
customer_code_2577,baby_needs,0.60%
customer_code_2577,beauty_and_personal_care,5.62%
customer_code_2577,frozen_meat,12.25%
customer_code_2577,fruits,44.38%
customer_code_2577,seafood,2.41%
customer_code_2577,stationery,4.42%
customer_code_2577,vegetables,26.31%
customer_code_2577,wellness_food,4.02%
customer_code_2577,dairy,
customer_code_2577,pet_care,
customer_code_2577,pet_food,
customer_code_2577,wellness_products,
customer_code_2578,baby_needs,0.29%
customer_code_2578,beauty_and_personal_care,2.70%
customer_code_2578,frozen_meat,5.88%
customer_code_2578,fruits,45.66%
customer_code_2578,seafood,1.16%
customer_code_2578,stationery,2.12%
customer_code_2578,vegetables,40.27%
customer_code_2578,wellness_food,1.93%
customer_code_2578,dairy,
customer_code_2578,pet_care,
customer_code_2578,pet_food,
customer_code_2578,wellness_products,
customer_code_2579,baby_needs,0.29%
customer_code_2579,beauty_and_personal_care,2.74%
customer_code_2579,frozen_meat,5.97%
customer_code_2579,fruits,47.75%
customer_code_2579,seafood,1.17%
customer_code_2579,stationery,2.15%
customer_code_2579,vegetables,37.96%
customer_code_2579,wellness_food,1.96%
customer_code_2579,dairy,
customer_code_2579,pet_care,
customer_code_2579,pet_food,
customer_code_2579,wellness_products,
customer_code_258,baby_needs,0.21%
customer_code_258,beauty_and_personal_care,85.93%
customer_code_258,frozen_meat,4.23%
customer_code_258,fruits,3.60%
customer_code_258,seafood,0.83%
customer_code_258,stationery,1.52%
customer_code_258,vegetables,2.29%
customer_code_258,wellness_food,1.39%
customer_code_258,dairy,
customer_code_258,pet_care,
customer_code_258,pet_food,
customer_code_258,wellness_products,
customer_code_2580,baby_needs,0.30%
customer_code_2580,beauty_and_personal_care,2.79%
customer_code_2580,frozen_meat,6.09%
customer_code_2580,fruits,42.91%
customer_code_2580,seafood,1.20%
customer_code_2580,stationery,2.20%
customer_code_2580,vegetables,42.51%
customer_code_2580,wellness_food,2.00%
customer_code_2580,dairy,
customer_code_2580,pet_care,
customer_code_2580,pet_food,
customer_code_2580,wellness_products,
customer_code_2581,baby_needs,0.30%
customer_code_2581,beauty_and_personal_care,2.83%
customer_code_2581,frozen_meat,6.16%
customer_code_2581,fruits,49.04%
customer_code_2581,seafood,1.21%
customer_code_2581,stationery,2.22%
customer_code_2581,vegetables,36.23%
customer_code_2581,wellness_food,2.02%
customer_code_2581,dairy,
customer_code_2581,pet_care,
customer_code_2581,pet_food,
customer_code_2581,wellness_products,
customer_code_2582,baby_needs,0.29%
customer_code_2582,beauty_and_personal_care,2.71%
customer_code_2582,frozen_meat,5.89%
customer_code_2582,fruits,45.22%
customer_code_2582,seafood,1.16%
customer_code_2582,stationery,2.13%
customer_code_2582,vegetables,40.68%
customer_code_2582,wellness_food,1.93%
customer_code_2582,dairy,
customer_code_2582,pet_care,
customer_code_2582,pet_food,
customer_code_2582,wellness_products,
customer_code_2583,baby_needs,0.80%
customer_code_2583,beauty_and_personal_care,7.43%
customer_code_2583,frozen_meat,35.28%
customer_code_2583,fruits,13.79%
customer_code_2583,seafood,22.81%
customer_code_2583,stationery,5.84%
customer_code_2583,vegetables,8.75%
customer_code_2583,wellness_food,5.31%
customer_code_2583,dairy,
customer_code_2583,pet_care,
customer_code_2583,pet_food,
customer_code_2583,wellness_products,
customer_code_2584,baby_needs,0.39%
customer_code_2584,beauty_and_personal_care,3.65%
customer_code_2584,frozen_meat,38.93%
customer_code_2584,fruits,6.77%
customer_code_2584,seafood,40.49%
customer_code_2584,stationery,2.86%
customer_code_2584,vegetables,4.30%
customer_code_2584,wellness_food,2.60%
customer_code_2584,dairy,
customer_code_2584,pet_care,
customer_code_2584,pet_food,
customer_code_2584,wellness_products,
customer_code_2585,baby_needs,0.37%
customer_code_2585,beauty_and_personal_care,3.50%
customer_code_2585,frozen_meat,50.56%
customer_code_2585,fruits,6.49%
customer_code_2585,seafood,29.71%
customer_code_2585,stationery,2.75%
customer_code_2585,vegetables,4.12%
customer_code_2585,wellness_food,2.50%
customer_code_2585,dairy,
customer_code_2585,pet_care,
customer_code_2585,pet_food,
customer_code_2585,wellness_products,
customer_code_2586,baby_needs,0.12%
customer_code_2586,beauty_and_personal_care,1.14%
customer_code_2586,frozen_meat,44.09%
customer_code_2586,fruits,2.12%
customer_code_2586,seafood,49.47%
customer_code_2586,stationery,0.90%
customer_code_2586,vegetables,1.35%
customer_code_2586,wellness_food,0.82%
customer_code_2586,dairy,
customer_code_2586,pet_care,
customer_code_2586,pet_food,
customer_code_2586,wellness_products,
customer_code_2587,baby_needs,0.11%
customer_code_2587,beauty_and_personal_care,1.07%
customer_code_2587,frozen_meat,56.21%
customer_code_2587,fruits,1.98%
customer_code_2587,seafood,37.77%
customer_code_2587,stationery,0.84%
customer_code_2587,vegetables,1.26%
customer_code_2587,wellness_food,0.76%
customer_code_2587,dairy,
customer_code_2587,pet_care,
customer_code_2587,pet_food,
customer_code_2587,wellness_products,
customer_code_2588,baby_needs,0.47%
customer_code_2588,beauty_and_personal_care,4.41%
customer_code_2588,frozen_meat,45.83%
customer_code_2588,fruits,8.19%
customer_code_2588,seafood,29.29%
customer_code_2588,stationery,3.46%
customer_code_2588,vegetables,5.20%
customer_code_2588,wellness_food,3.15%
customer_code_2588,dairy,
customer_code_2588,pet_care,
customer_code_2588,pet_food,
customer_code_2588,wellness_products,
customer_code_2589,baby_needs,0.50%
customer_code_2589,beauty_and_personal_care,4.63%
customer_code_2589,frozen_meat,10.08%
customer_code_2589,fruits,8.60%
customer_code_2589,seafood,1.98%
customer_code_2589,stationery,3.64%
customer_code_2589,vegetables,5.45%
customer_code_2589,wellness_food,3.31%
customer_code_2589,dairy,
customer_code_2589,pet_care,42.98%
customer_code_2589,pet_food,18.84%
customer_code_2589,wellness_products,
customer_code_259,baby_needs,0.21%
customer_code_259,beauty_and_personal_care,85.98%
customer_code_259,frozen_meat,4.21%
customer_code_259,fruits,3.59%
customer_code_259,seafood,0.83%
customer_code_259,stationery,1.52%
customer_code_259,vegetables,2.28%
customer_code_259,wellness_food,1.38%
customer_code_259,dairy,
customer_code_259,pet_care,
customer_code_259,pet_food,
customer_code_259,wellness_products,
customer_code_2590,baby_needs,0.21%
customer_code_2590,beauty_and_personal_care,1.96%
customer_code_2590,frozen_meat,4.27%
customer_code_2590,fruits,3.64%
customer_code_2590,seafood,0.84%
customer_code_2590,stationery,85.35%
customer_code_2590,vegetables,2.31%
customer_code_2590,wellness_food,1.40%
customer_code_2590,dairy,
customer_code_2590,pet_care,
customer_code_2590,pet_food,
customer_code_2590,wellness_products,
customer_code_2591,baby_needs,0.20%
customer_code_2591,beauty_and_personal_care,86.25%
customer_code_2591,frozen_meat,4.13%
customer_code_2591,fruits,3.52%
customer_code_2591,seafood,0.81%
customer_code_2591,stationery,1.49%
customer_code_2591,vegetables,2.24%
customer_code_2591,wellness_food,1.36%
customer_code_2591,dairy,
customer_code_2591,pet_care,
customer_code_2591,pet_food,
customer_code_2591,wellness_products,
customer_code_2592,baby_needs,0.22%
customer_code_2592,beauty_and_personal_care,85.34%
customer_code_2592,frozen_meat,4.40%
customer_code_2592,fruits,3.75%
customer_code_2592,seafood,0.87%
customer_code_2592,stationery,1.59%
customer_code_2592,vegetables,2.38%
customer_code_2592,wellness_food,1.44%
customer_code_2592,dairy,
customer_code_2592,pet_care,
customer_code_2592,pet_food,
customer_code_2592,wellness_products,
customer_code_2593,baby_needs,0.20%
customer_code_2593,beauty_and_personal_care,86.40%
customer_code_2593,frozen_meat,4.09%
customer_code_2593,fruits,3.48%
customer_code_2593,seafood,0.80%
customer_code_2593,stationery,1.47%
customer_code_2593,vegetables,2.21%
customer_code_2593,wellness_food,1.34%
customer_code_2593,dairy,
customer_code_2593,pet_care,
customer_code_2593,pet_food,
customer_code_2593,wellness_products,
customer_code_2594,baby_needs,0.22%
customer_code_2594,beauty_and_personal_care,2.02%
customer_code_2594,frozen_meat,4.40%
customer_code_2594,fruits,3.75%
customer_code_2594,seafood,0.87%
customer_code_2594,stationery,1.59%
customer_code_2594,vegetables,2.38%
customer_code_2594,wellness_food,66.33%
customer_code_2594,dairy,
customer_code_2594,pet_care,
customer_code_2594,pet_food,
customer_code_2594,wellness_products,18.46%
customer_code_2595,baby_needs,0.21%
customer_code_2595,beauty_and_personal_care,1.98%
customer_code_2595,frozen_meat,4.31%
customer_code_2595,fruits,3.67%
customer_code_2595,seafood,0.85%
customer_code_2595,stationery,1.55%
customer_code_2595,vegetables,2.33%
customer_code_2595,wellness_food,65.18%
customer_code_2595,dairy,
customer_code_2595,pet_care,
customer_code_2595,pet_food,
customer_code_2595,wellness_products,19.92%
customer_code_2596,baby_needs,0.24%
customer_code_2596,beauty_and_personal_care,2.23%
customer_code_2596,frozen_meat,4.87%
customer_code_2596,fruits,4.15%
customer_code_2596,seafood,0.96%
customer_code_2596,stationery,1.76%
customer_code_2596,vegetables,2.63%
customer_code_2596,wellness_food,68.56%
customer_code_2596,dairy,
customer_code_2596,pet_care,
customer_code_2596,pet_food,
customer_code_2596,wellness_products,14.60%
customer_code_2597,baby_needs,0.21%
customer_code_2597,beauty_and_personal_care,1.92%
customer_code_2597,frozen_meat,4.18%
customer_code_2597,fruits,3.56%
customer_code_2597,seafood,0.82%
customer_code_2597,stationery,1.51%
customer_code_2597,vegetables,2.26%
customer_code_2597,wellness_food,68.40%
customer_code_2597,dairy,
customer_code_2597,pet_care,
customer_code_2597,pet_food,
customer_code_2597,wellness_products,17.14%
customer_code_2598,baby_needs,83.73%
customer_code_2598,beauty_and_personal_care,2.00%
customer_code_2598,frozen_meat,4.35%
customer_code_2598,fruits,3.71%
customer_code_2598,seafood,0.86%
customer_code_2598,stationery,1.57%
customer_code_2598,vegetables,2.36%
customer_code_2598,wellness_food,1.43%
customer_code_2598,dairy,
customer_code_2598,pet_care,
customer_code_2598,pet_food,
customer_code_2598,wellness_products,
customer_code_2599,baby_needs,0.15%
customer_code_2599,beauty_and_personal_care,1.36%
customer_code_2599,frozen_meat,2.97%
customer_code_2599,fruits,55.94%
customer_code_2599,seafood,0.58%
customer_code_2599,stationery,1.07%
customer_code_2599,vegetables,36.95%
customer_code_2599,wellness_food,0.97%
customer_code_2599,dairy,
customer_code_2599,pet_care,
customer_code_2599,pet_food,
customer_code_2599,wellness_products,
customer_code_26,baby_needs,0.77%
customer_code_26,beauty_and_personal_care,7.18%
customer_code_26,frozen_meat,35.64%
customer_code_26,fruits,13.33%
customer_code_26,seafood,23.85%
customer_code_26,stationery,5.64%
customer_code_26,vegetables,8.46%
customer_code_26,wellness_food,5.13%
customer_code_26,dairy,
customer_code_26,pet_care,
customer_code_26,pet_food,
customer_code_26,wellness_products,
customer_code_260,baby_needs,0.21%
customer_code_260,beauty_and_personal_care,85.49%
customer_code_260,frozen_meat,4.36%
customer_code_260,fruits,3.72%
customer_code_260,seafood,0.86%
customer_code_260,stationery,1.57%
customer_code_260,vegetables,2.36%
customer_code_260,wellness_food,1.43%
customer_code_260,dairy,
customer_code_260,pet_care,
customer_code_260,pet_food,
customer_code_260,wellness_products,
customer_code_2600,baby_needs,0.14%
customer_code_2600,beauty_and_personal_care,1.32%
customer_code_2600,frozen_meat,2.87%
customer_code_2600,fruits,44.81%
customer_code_2600,seafood,0.56%
customer_code_2600,stationery,1.03%
customer_code_2600,vegetables,48.33%
customer_code_2600,wellness_food,0.94%
customer_code_2600,dairy,
customer_code_2600,pet_care,
customer_code_2600,pet_food,
customer_code_2600,wellness_products,
customer_code_2601,baby_needs,0.15%
customer_code_2601,beauty_and_personal_care,1.38%
customer_code_2601,frozen_meat,3.00%
customer_code_2601,fruits,50.74%
customer_code_2601,seafood,0.59%
customer_code_2601,stationery,1.08%
customer_code_2601,vegetables,42.08%
customer_code_2601,wellness_food,0.98%
customer_code_2601,dairy,
customer_code_2601,pet_care,
customer_code_2601,pet_food,
customer_code_2601,wellness_products,
customer_code_2602,baby_needs,0.15%
customer_code_2602,beauty_and_personal_care,1.38%
customer_code_2602,frozen_meat,3.00%
customer_code_2602,fruits,48.55%
customer_code_2602,seafood,0.59%
customer_code_2602,stationery,1.08%
customer_code_2602,vegetables,44.27%
customer_code_2602,wellness_food,0.98%
customer_code_2602,dairy,
customer_code_2602,pet_care,
customer_code_2602,pet_food,
customer_code_2602,wellness_products,
customer_code_2603,baby_needs,0.15%
customer_code_2603,beauty_and_personal_care,1.40%
customer_code_2603,frozen_meat,3.04%
customer_code_2603,fruits,48.60%
customer_code_2603,seafood,0.60%
customer_code_2603,stationery,1.10%
customer_code_2603,vegetables,44.11%
customer_code_2603,wellness_food,1.00%
customer_code_2603,dairy,
customer_code_2603,pet_care,
customer_code_2603,pet_food,
customer_code_2603,wellness_products,
customer_code_2604,baby_needs,0.62%
customer_code_2604,beauty_and_personal_care,5.83%
customer_code_2604,frozen_meat,12.71%
customer_code_2604,fruits,43.12%
customer_code_2604,seafood,2.50%
customer_code_2604,stationery,4.58%
customer_code_2604,vegetables,26.46%
customer_code_2604,wellness_food,4.17%
customer_code_2604,dairy,
customer_code_2604,pet_care,
customer_code_2604,pet_food,
customer_code_2604,wellness_products,
customer_code_2605,baby_needs,0.60%
customer_code_2605,beauty_and_personal_care,5.62%
customer_code_2605,frozen_meat,12.25%
customer_code_2605,fruits,38.96%
customer_code_2605,seafood,2.41%
customer_code_2605,stationery,4.42%
customer_code_2605,vegetables,31.73%
customer_code_2605,wellness_food,4.02%
customer_code_2605,dairy,
customer_code_2605,pet_care,
customer_code_2605,pet_food,
customer_code_2605,wellness_products,
customer_code_2606,baby_needs,0.26%
customer_code_2606,beauty_and_personal_care,2.41%
customer_code_2606,frozen_meat,5.25%
customer_code_2606,fruits,49.79%
customer_code_2606,seafood,1.03%
customer_code_2606,stationery,1.89%
customer_code_2606,vegetables,37.66%
customer_code_2606,wellness_food,1.72%
customer_code_2606,dairy,
customer_code_2606,pet_care,
customer_code_2606,pet_food,
customer_code_2606,wellness_products,
customer_code_2607,baby_needs,0.30%
customer_code_2607,beauty_and_personal_care,2.77%
customer_code_2607,frozen_meat,6.03%
customer_code_2607,fruits,44.76%
customer_code_2607,seafood,1.19%
customer_code_2607,stationery,2.17%
customer_code_2607,vegetables,40.81%
customer_code_2607,wellness_food,1.98%
customer_code_2607,dairy,
customer_code_2607,pet_care,
customer_code_2607,pet_food,
customer_code_2607,wellness_products,
customer_code_2608,baby_needs,0.30%
customer_code_2608,beauty_and_personal_care,2.80%
customer_code_2608,frozen_meat,6.11%
customer_code_2608,fruits,49.05%
customer_code_2608,seafood,1.20%
customer_code_2608,stationery,2.20%
customer_code_2608,vegetables,36.34%
customer_code_2608,wellness_food,2.00%
customer_code_2608,dairy,
customer_code_2608,pet_care,
customer_code_2608,pet_food,
customer_code_2608,wellness_products,
customer_code_2609,baby_needs,0.28%
customer_code_2609,beauty_and_personal_care,2.65%
customer_code_2609,frozen_meat,5.77%
customer_code_2609,fruits,4.91%
customer_code_2609,seafood,1.13%
customer_code_2609,stationery,2.08%
customer_code_2609,vegetables,3.12%
customer_code_2609,wellness_food,1.89%
customer_code_2609,dairy,78.17%
customer_code_2609,pet_care,
customer_code_2609,pet_food,
customer_code_2609,wellness_products,
customer_code_261,baby_needs,0.23%
customer_code_261,beauty_and_personal_care,2.14%
customer_code_261,frozen_meat,4.66%
customer_code_261,fruits,3.97%
customer_code_261,seafood,0.92%
customer_code_261,stationery,1.68%
customer_code_261,vegetables,2.52%
customer_code_261,wellness_food,67.07%
customer_code_261,dairy,
customer_code_261,pet_care,
customer_code_261,pet_food,
customer_code_261,wellness_products,16.81%
customer_code_2610,baby_needs,0.80%
customer_code_2610,beauty_and_personal_care,7.49%
customer_code_2610,frozen_meat,35.29%
customer_code_2610,fruits,13.90%
customer_code_2610,seafood,22.46%
customer_code_2610,stationery,5.88%
customer_code_2610,vegetables,8.82%
customer_code_2610,wellness_food,5.35%
customer_code_2610,dairy,
customer_code_2610,pet_care,
customer_code_2610,pet_food,
customer_code_2610,wellness_products,
customer_code_2611,baby_needs,0.35%
customer_code_2611,beauty_and_personal_care,3.30%
customer_code_2611,frozen_meat,44.76%
customer_code_2611,fruits,6.12%
customer_code_2611,seafood,36.63%
customer_code_2611,stationery,2.59%
customer_code_2611,vegetables,3.89%
customer_code_2611,wellness_food,2.36%
customer_code_2611,dairy,
customer_code_2611,pet_care,
customer_code_2611,pet_food,
customer_code_2611,wellness_products,
customer_code_2612,baby_needs,0.34%
customer_code_2612,beauty_and_personal_care,3.22%
customer_code_2612,frozen_meat,45.98%
customer_code_2612,fruits,5.98%
customer_code_2612,seafood,35.86%
customer_code_2612,stationery,2.53%
customer_code_2612,vegetables,3.79%
customer_code_2612,wellness_food,2.30%
customer_code_2612,dairy,
customer_code_2612,pet_care,
customer_code_2612,pet_food,
customer_code_2612,wellness_products,
customer_code_2613,baby_needs,0.11%
customer_code_2613,beauty_and_personal_care,1.04%
customer_code_2613,frozen_meat,42.25%
customer_code_2613,fruits,1.94%
customer_code_2613,seafood,51.86%
customer_code_2613,stationery,0.82%
customer_code_2613,vegetables,1.23%
customer_code_2613,wellness_food,0.75%
customer_code_2613,dairy,
customer_code_2613,pet_care,
customer_code_2613,pet_food,
customer_code_2613,wellness_products,
customer_code_2614,baby_needs,0.20%
customer_code_2614,beauty_and_personal_care,86.23%
customer_code_2614,frozen_meat,4.14%
customer_code_2614,fruits,3.53%
customer_code_2614,seafood,0.81%
customer_code_2614,stationery,1.49%
customer_code_2614,vegetables,2.24%
customer_code_2614,wellness_food,1.36%
customer_code_2614,dairy,
customer_code_2614,pet_care,
customer_code_2614,pet_food,
customer_code_2614,wellness_products,
customer_code_2615,baby_needs,0.21%
customer_code_2615,beauty_and_personal_care,86.07%
customer_code_2615,frozen_meat,4.19%
customer_code_2615,fruits,3.57%
customer_code_2615,seafood,0.82%
customer_code_2615,stationery,1.51%
customer_code_2615,vegetables,2.26%
customer_code_2615,wellness_food,1.37%
customer_code_2615,dairy,
customer_code_2615,pet_care,
customer_code_2615,pet_food,
customer_code_2615,wellness_products,
customer_code_2616,baby_needs,82.99%
customer_code_2616,beauty_and_personal_care,2.09%
customer_code_2616,frozen_meat,4.55%
customer_code_2616,fruits,3.88%
customer_code_2616,seafood,0.90%
customer_code_2616,stationery,1.64%
customer_code_2616,vegetables,2.46%
customer_code_2616,wellness_food,1.49%
customer_code_2616,dairy,
customer_code_2616,pet_care,
customer_code_2616,pet_food,
customer_code_2616,wellness_products,
customer_code_2617,baby_needs,85.07%
customer_code_2617,beauty_and_personal_care,1.83%
customer_code_2617,frozen_meat,3.99%
customer_code_2617,fruits,3.41%
customer_code_2617,seafood,0.79%
customer_code_2617,stationery,1.44%
customer_code_2617,vegetables,2.16%
customer_code_2617,wellness_food,1.31%
customer_code_2617,dairy,
customer_code_2617,pet_care,
customer_code_2617,pet_food,
customer_code_2617,wellness_products,
customer_code_2618,baby_needs,84.58%
customer_code_2618,beauty_and_personal_care,1.89%
customer_code_2618,frozen_meat,4.12%
customer_code_2618,fruits,3.52%
customer_code_2618,seafood,0.81%
customer_code_2618,stationery,1.49%
customer_code_2618,vegetables,2.23%
customer_code_2618,wellness_food,1.35%
customer_code_2618,dairy,
customer_code_2618,pet_care,
customer_code_2618,pet_food,
customer_code_2618,wellness_products,
customer_code_2619,baby_needs,0.15%
customer_code_2619,beauty_and_personal_care,1.38%
customer_code_2619,frozen_meat,3.02%
customer_code_2619,fruits,56.43%
customer_code_2619,seafood,0.59%
customer_code_2619,stationery,1.09%
customer_code_2619,vegetables,36.35%
customer_code_2619,wellness_food,0.99%
customer_code_2619,dairy,
customer_code_2619,pet_care,
customer_code_2619,pet_food,
customer_code_2619,wellness_products,
customer_code_262,baby_needs,0.15%
customer_code_262,beauty_and_personal_care,1.39%
customer_code_262,frozen_meat,3.03%
customer_code_262,fruits,45.25%
customer_code_262,seafood,0.60%
customer_code_262,stationery,1.09%
customer_code_262,vegetables,47.49%
customer_code_262,wellness_food,0.99%
customer_code_262,dairy,
customer_code_262,pet_care,
customer_code_262,pet_food,
customer_code_262,wellness_products,
customer_code_2620,baby_needs,0.64%
customer_code_2620,beauty_and_personal_care,5.96%
customer_code_2620,frozen_meat,12.98%
customer_code_2620,fruits,38.94%
customer_code_2620,seafood,2.55%
customer_code_2620,stationery,4.68%
customer_code_2620,vegetables,30.00%
customer_code_2620,wellness_food,4.26%
customer_code_2620,dairy,
customer_code_2620,pet_care,
customer_code_2620,pet_food,
customer_code_2620,wellness_products,
customer_code_2621,baby_needs,0.60%
customer_code_2621,beauty_and_personal_care,5.60%
customer_code_2621,frozen_meat,12.20%
customer_code_2621,fruits,42.80%
customer_code_2621,seafood,2.40%
customer_code_2621,stationery,4.40%
customer_code_2621,vegetables,28.00%
customer_code_2621,wellness_food,4.00%
customer_code_2621,dairy,
customer_code_2621,pet_care,
customer_code_2621,pet_food,
customer_code_2621,wellness_products,
customer_code_2622,baby_needs,0.26%
customer_code_2622,beauty_and_personal_care,2.46%
customer_code_2622,frozen_meat,5.35%
customer_code_2622,fruits,46.49%
customer_code_2622,seafood,1.05%
customer_code_2622,stationery,1.93%
customer_code_2622,vegetables,40.70%
customer_code_2622,wellness_food,1.75%
customer_code_2622,dairy,
customer_code_2622,pet_care,
customer_code_2622,pet_food,
customer_code_2622,wellness_products,
customer_code_2623,baby_needs,0.29%
customer_code_2623,beauty_and_personal_care,2.69%
customer_code_2623,frozen_meat,5.87%
customer_code_2623,fruits,56.02%
customer_code_2623,seafood,1.15%
customer_code_2623,stationery,2.12%
customer_code_2623,vegetables,29.93%
customer_code_2623,wellness_food,1.92%
customer_code_2623,dairy,
customer_code_2623,pet_care,
customer_code_2623,pet_food,
customer_code_2623,wellness_products,
customer_code_2624,baby_needs,0.28%
customer_code_2624,beauty_and_personal_care,2.63%
customer_code_2624,frozen_meat,5.72%
customer_code_2624,fruits,43.06%
customer_code_2624,seafood,1.13%
customer_code_2624,stationery,2.06%
customer_code_2624,vegetables,43.25%
customer_code_2624,wellness_food,1.88%
customer_code_2624,dairy,
customer_code_2624,pet_care,
customer_code_2624,pet_food,
customer_code_2624,wellness_products,
customer_code_2625,baby_needs,0.28%
customer_code_2625,beauty_and_personal_care,2.62%
customer_code_2625,frozen_meat,5.72%
customer_code_2625,fruits,51.92%
customer_code_2625,seafood,1.12%
customer_code_2625,stationery,2.06%
customer_code_2625,vegetables,34.40%
customer_code_2625,wellness_food,1.87%
customer_code_2625,dairy,
customer_code_2625,pet_care,
customer_code_2625,pet_food,
customer_code_2625,wellness_products,
customer_code_2626,baby_needs,0.29%
customer_code_2626,beauty_and_personal_care,2.67%
customer_code_2626,frozen_meat,5.82%
customer_code_2626,fruits,40.84%
customer_code_2626,seafood,1.15%
customer_code_2626,stationery,2.10%
customer_code_2626,vegetables,45.23%
customer_code_2626,wellness_food,1.91%
customer_code_2626,dairy,
customer_code_2626,pet_care,
customer_code_2626,pet_food,
customer_code_2626,wellness_products,
customer_code_2627,baby_needs,0.26%
customer_code_2627,beauty_and_personal_care,2.40%
customer_code_2627,frozen_meat,5.23%
customer_code_2627,fruits,4.46%
customer_code_2627,seafood,1.03%
customer_code_2627,stationery,1.89%
customer_code_2627,vegetables,2.83%
