customer_code,level_1,total_sales_quantity_breakdown
customer_code_269,animal products-dairy,
customer_code_269,pet_products-pet_care,
customer_code_269,pet_products-pet_food,
customer_code_269,household-wellness_products,
customer_code_2690,Hygiene-baby_needs,0.42%
customer_code_2690,Hygiene-beauty_and_personal_care,5.82%
customer_code_2690,animal products-frozen_meat,12.68%
customer_code_2690,animal products-seafood,2.49%
customer_code_2690,fresh-fruits,35.76%
customer_code_2690,fresh-vegetables,33.89%
customer_code_2690,homeware-stationery,4.57%
customer_code_2690,household-baby_needs,0.21%
customer_code_2690,lifestyle-wellness_food,4.16%
customer_code_2690,animal products-dairy,
customer_code_2690,pet_products-pet_care,
customer_code_2690,pet_products-pet_food,
customer_code_2690,household-wellness_products,
customer_code_2691,Hygiene-baby_needs,0.39%
customer_code_2691,Hygiene-beauty_and_personal_care,5.41%
customer_code_2691,animal products-frozen_meat,11.78%
customer_code_2691,animal products-seafood,2.32%
customer_code_2691,fresh-fruits,41.70%
customer_code_2691,fresh-vegetables,30.12%
customer_code_2691,homeware-stationery,4.25%
customer_code_2691,household-baby_needs,0.19%
customer_code_2691,lifestyle-wellness_food,3.86%
customer_code_2691,animal products-dairy,
customer_code_2691,pet_products-pet_care,
customer_code_2691,pet_products-pet_food,
customer_code_2691,household-wellness_products,
customer_code_2692,Hygiene-baby_needs,0.39%
customer_code_2692,Hygiene-beauty_and_personal_care,5.52%
customer_code_2692,animal products-frozen_meat,12.03%
customer_code_2692,animal products-seafood,2.37%
customer_code_2692,fresh-fruits,45.17%
customer_code_2692,fresh-vegetables,26.04%
customer_code_2692,homeware-stationery,4.34%
customer_code_2692,household-baby_needs,0.20%
customer_code_2692,lifestyle-wellness_food,3.94%
customer_code_2692,animal products-dairy,
customer_code_2692,pet_products-pet_care,
customer_code_2692,pet_products-pet_food,
customer_code_2692,household-wellness_products,
customer_code_2693,Hygiene-baby_needs,0.41%
customer_code_2693,Hygiene-beauty_and_personal_care,5.79%
customer_code_2693,animal products-frozen_meat,12.60%
customer_code_2693,animal products-seafood,2.48%
customer_code_2693,fresh-fruits,39.67%
customer_code_2693,fresh-vegetables,30.17%
customer_code_2693,homeware-stationery,4.55%
customer_code_2693,household-baby_needs,0.21%
customer_code_2693,lifestyle-wellness_food,4.13%
customer_code_2693,animal products-dairy,
customer_code_2693,pet_products-pet_care,
customer_code_2693,pet_products-pet_food,
customer_code_2693,household-wellness_products,
customer_code_2694,Hygiene-baby_needs,0.40%
customer_code_2694,Hygiene-beauty_and_personal_care,5.62%
customer_code_2694,animal products-frozen_meat,12.25%
customer_code_2694,animal products-seafood,2.41%
customer_code_2694,fresh-fruits,43.57%
customer_code_2694,fresh-vegetables,27.11%
customer_code_2694,homeware-stationery,4.42%
customer_code_2694,household-baby_needs,0.20%
customer_code_2694,lifestyle-wellness_food,4.02%
customer_code_2694,animal products-dairy,
customer_code_2694,pet_products-pet_care,
customer_code_2694,pet_products-pet_food,
customer_code_2694,household-wellness_products,
customer_code_2695,Hygiene-baby_needs,0.41%
customer_code_2695,Hygiene-beauty_and_personal_care,5.75%
customer_code_2695,animal products-frozen_meat,12.53%
customer_code_2695,animal products-seafood,2.46%
customer_code_2695,fresh-fruits,40.86%
customer_code_2695,fresh-vegetables,29.16%
customer_code_2695,homeware-stationery,4.52%
customer_code_2695,household-baby_needs,0.21%
customer_code_2695,lifestyle-wellness_food,4.11%
customer_code_2695,animal products-dairy,
customer_code_2695,pet_products-pet_care,
customer_code_2695,pet_products-pet_food,
customer_code_2695,household-wellness_products,
customer_code_2696,Hygiene-baby_needs,0.39%
customer_code_2696,Hygiene-beauty_and_personal_care,5.49%
customer_code_2696,animal products-frozen_meat,11.96%
customer_code_2696,animal products-seafood,2.35%
customer_code_2696,fresh-fruits,42.16%
customer_code_2696,fresh-vegetables,29.22%
customer_code_2696,homeware-stationery,4.31%
customer_code_2696,household-baby_needs,0.20%
customer_code_2696,lifestyle-wellness_food,3.92%
customer_code_2696,animal products-dairy,
customer_code_2696,pet_products-pet_care,
customer_code_2696,pet_products-pet_food,
customer_code_2696,household-wellness_products,
customer_code_2697,Hygiene-baby_needs,0.20%
customer_code_2697,Hygiene-beauty_and_personal_care,2.77%
customer_code_2697,animal products-frozen_meat,6.04%
customer_code_2697,animal products-seafood,1.19%
customer_code_2697,fresh-fruits,55.45%
customer_code_2697,fresh-vegetables,30.10%
customer_code_2697,homeware-stationery,2.18%
customer_code_2697,household-baby_needs,0.10%
customer_code_2697,lifestyle-wellness_food,1.98%
customer_code_2697,animal products-dairy,
customer_code_2697,pet_products-pet_care,
customer_code_2697,pet_products-pet_food,
customer_code_2697,household-wellness_products,
customer_code_2698,Hygiene-baby_needs,0.20%
customer_code_2698,Hygiene-beauty_and_personal_care,2.78%
customer_code_2698,animal products-frozen_meat,6.05%
customer_code_2698,animal products-seafood,1.19%
customer_code_2698,fresh-fruits,44.00%
customer_code_2698,fresh-vegetables,41.53%
customer_code_2698,homeware-stationery,2.18%
customer_code_2698,household-baby_needs,0.10%
customer_code_2698,lifestyle-wellness_food,1.98%
customer_code_2698,animal products-dairy,
customer_code_2698,pet_products-pet_care,
customer_code_2698,pet_products-pet_food,
customer_code_2698,household-wellness_products,
customer_code_2699,Hygiene-baby_needs,0.17%
customer_code_2699,Hygiene-beauty_and_personal_care,2.39%
customer_code_2699,animal products-frozen_meat,5.20%
customer_code_2699,animal products-seafood,1.02%
customer_code_2699,fresh-fruits,51.58%
customer_code_2699,fresh-vegetables,35.98%
customer_code_2699,homeware-stationery,1.88%
customer_code_2699,household-baby_needs,0.09%
customer_code_2699,lifestyle-wellness_food,1.71%
customer_code_2699,animal products-dairy,
customer_code_2699,pet_products-pet_care,
customer_code_2699,pet_products-pet_food,
customer_code_2699,household-wellness_products,
customer_code_27,Hygiene-baby_needs,0.27%
customer_code_27,Hygiene-beauty_and_personal_care,3.80%
customer_code_27,animal products-frozen_meat,40.30%
customer_code_27,animal products-seafood,38.26%
customer_code_27,fresh-fruits,7.06%
customer_code_27,fresh-vegetables,4.48%
customer_code_27,homeware-stationery,2.99%
customer_code_27,household-baby_needs,0.14%
customer_code_27,lifestyle-wellness_food,2.71%
customer_code_27,animal products-dairy,
customer_code_27,pet_products-pet_care,
customer_code_27,pet_products-pet_food,
customer_code_27,household-wellness_products,
customer_code_270,Hygiene-baby_needs,0.49%
customer_code_270,Hygiene-beauty_and_personal_care,6.81%
customer_code_270,animal products-frozen_meat,40.15%
customer_code_270,animal products-seafood,21.41%
customer_code_270,fresh-fruits,12.65%
customer_code_270,fresh-vegetables,8.03%
customer_code_270,homeware-stationery,5.35%
customer_code_270,household-baby_needs,0.24%
customer_code_270,lifestyle-wellness_food,4.87%
customer_code_270,animal products-dairy,
customer_code_270,pet_products-pet_care,
customer_code_270,pet_products-pet_food,
customer_code_270,household-wellness_products,
customer_code_2700,Hygiene-baby_needs,0.18%
customer_code_2700,Hygiene-beauty_and_personal_care,2.59%
customer_code_2700,animal products-frozen_meat,5.64%
customer_code_2700,animal products-seafood,1.11%
customer_code_2700,fresh-fruits,46.21%
customer_code_2700,fresh-vegetables,40.30%
customer_code_2700,homeware-stationery,2.03%
customer_code_2700,household-baby_needs,0.09%
customer_code_2700,lifestyle-wellness_food,1.85%
customer_code_2700,animal products-dairy,
customer_code_2700,pet_products-pet_care,
customer_code_2700,pet_products-pet_food,
customer_code_2700,household-wellness_products,
customer_code_2701,Hygiene-baby_needs,0.24%
customer_code_2701,Hygiene-beauty_and_personal_care,3.40%
customer_code_2701,animal products-frozen_meat,42.41%
customer_code_2701,animal products-seafood,38.40%
customer_code_2701,fresh-fruits,6.32%
customer_code_2701,fresh-vegetables,4.01%
customer_code_2701,homeware-stationery,2.67%
customer_code_2701,household-baby_needs,0.12%
customer_code_2701,lifestyle-wellness_food,2.43%
customer_code_2701,animal products-dairy,
customer_code_2701,pet_products-pet_care,
customer_code_2701,pet_products-pet_food,
customer_code_2701,household-wellness_products,
customer_code_2702,Hygiene-baby_needs,0.24%
customer_code_2702,Hygiene-beauty_and_personal_care,3.32%
customer_code_2702,animal products-frozen_meat,44.55%
customer_code_2702,animal products-seafood,36.73%
customer_code_2702,fresh-fruits,6.16%
customer_code_2702,fresh-vegetables,3.91%
customer_code_2702,homeware-stationery,2.61%
customer_code_2702,household-baby_needs,0.12%
customer_code_2702,lifestyle-wellness_food,2.37%
customer_code_2702,animal products-dairy,
customer_code_2702,pet_products-pet_care,
customer_code_2702,pet_products-pet_food,
customer_code_2702,household-wellness_products,
customer_code_2703,Hygiene-baby_needs,0.08%
customer_code_2703,Hygiene-beauty_and_personal_care,1.13%
customer_code_2703,animal products-frozen_meat,46.58%
customer_code_2703,animal products-seafood,47.02%
customer_code_2703,fresh-fruits,2.11%
customer_code_2703,fresh-vegetables,1.34%
customer_code_2703,homeware-stationery,0.89%
customer_code_2703,household-baby_needs,0.04%
customer_code_2703,lifestyle-wellness_food,0.81%
customer_code_2703,animal products-dairy,
customer_code_2703,pet_products-pet_care,
customer_code_2703,pet_products-pet_food,
customer_code_2703,household-wellness_products,
customer_code_2704,Hygiene-baby_needs,0.08%
customer_code_2704,Hygiene-beauty_and_personal_care,1.18%
customer_code_2704,animal products-frozen_meat,48.10%
customer_code_2704,animal products-seafood,45.24%
customer_code_2704,fresh-fruits,2.19%
customer_code_2704,fresh-vegetables,1.39%
customer_code_2704,homeware-stationery,0.93%
customer_code_2704,household-baby_needs,0.04%
customer_code_2704,lifestyle-wellness_food,0.84%
customer_code_2704,animal products-dairy,
customer_code_2704,pet_products-pet_care,
customer_code_2704,pet_products-pet_food,
customer_code_2704,household-wellness_products,
customer_code_2705,Hygiene-baby_needs,0.07%
customer_code_2705,Hygiene-beauty_and_personal_care,1.05%
customer_code_2705,animal products-frozen_meat,46.83%
customer_code_2705,animal products-seafood,47.25%
customer_code_2705,fresh-fruits,1.95%
customer_code_2705,fresh-vegetables,1.24%
customer_code_2705,homeware-stationery,0.82%
customer_code_2705,household-baby_needs,0.04%
customer_code_2705,lifestyle-wellness_food,0.75%
customer_code_2705,animal products-dairy,
customer_code_2705,pet_products-pet_care,
customer_code_2705,pet_products-pet_food,
customer_code_2705,household-wellness_products,
customer_code_2706,Hygiene-baby_needs,0.08%
customer_code_2706,Hygiene-beauty_and_personal_care,1.09%
customer_code_2706,animal products-frozen_meat,42.77%
customer_code_2706,animal products-seafood,51.05%
customer_code_2706,fresh-fruits,2.03%
customer_code_2706,fresh-vegetables,1.29%
customer_code_2706,homeware-stationery,0.86%
customer_code_2706,household-baby_needs,0.04%
customer_code_2706,lifestyle-wellness_food,0.78%
customer_code_2706,animal products-dairy,
customer_code_2706,pet_products-pet_care,
customer_code_2706,pet_products-pet_food,
customer_code_2706,household-wellness_products,
customer_code_2707,Hygiene-baby_needs,0.32%
customer_code_2707,Hygiene-beauty_and_personal_care,4.50%
customer_code_2707,animal products-frozen_meat,9.81%
customer_code_2707,animal products-seafood,1.93%
customer_code_2707,fresh-fruits,8.36%
customer_code_2707,fresh-vegetables,5.31%
customer_code_2707,homeware-stationery,3.54%
customer_code_2707,household-baby_needs,0.16%
customer_code_2707,lifestyle-wellness_food,3.22%
customer_code_2707,animal products-dairy,
customer_code_2707,pet_products-pet_care,38.10%
customer_code_2707,pet_products-pet_food,24.76%
customer_code_2707,household-wellness_products,
customer_code_2708,Hygiene-baby_needs,0.33%
customer_code_2708,Hygiene-beauty_and_personal_care,4.67%
customer_code_2708,animal products-frozen_meat,10.18%
customer_code_2708,animal products-seafood,2.00%
customer_code_2708,fresh-fruits,8.68%
customer_code_2708,fresh-vegetables,5.51%
customer_code_2708,homeware-stationery,65.11%
customer_code_2708,household-baby_needs,0.17%
customer_code_2708,lifestyle-wellness_food,3.34%
customer_code_2708,animal products-dairy,
customer_code_2708,pet_products-pet_care,
customer_code_2708,pet_products-pet_food,
customer_code_2708,household-wellness_products,
customer_code_2709,Hygiene-baby_needs,0.14%
customer_code_2709,Hygiene-beauty_and_personal_care,86.18%
customer_code_2709,animal products-frozen_meat,4.15%
customer_code_2709,animal products-seafood,0.82%
customer_code_2709,fresh-fruits,3.54%
customer_code_2709,fresh-vegetables,2.25%
customer_code_2709,homeware-stationery,1.50%
customer_code_2709,household-baby_needs,0.07%
customer_code_2709,lifestyle-wellness_food,1.36%
customer_code_2709,animal products-dairy,
customer_code_2709,pet_products-pet_care,
customer_code_2709,pet_products-pet_food,
customer_code_2709,household-wellness_products,
customer_code_271,Hygiene-baby_needs,0.26%
customer_code_271,Hygiene-beauty_and_personal_care,3.65%
customer_code_271,animal products-frozen_meat,39.50%
customer_code_271,animal products-seafood,39.90%
customer_code_271,fresh-fruits,6.78%
customer_code_271,fresh-vegetables,4.30%
customer_code_271,homeware-stationery,2.87%
customer_code_271,household-baby_needs,0.13%
customer_code_271,lifestyle-wellness_food,2.61%
customer_code_271,animal products-dairy,
customer_code_271,pet_products-pet_care,
customer_code_271,pet_products-pet_food,
customer_code_271,household-wellness_products,
customer_code_2710,Hygiene-baby_needs,0.13%
customer_code_2710,Hygiene-beauty_and_personal_care,1.88%
customer_code_2710,animal products-frozen_meat,4.10%
customer_code_2710,animal products-seafood,0.81%
customer_code_2710,fresh-fruits,3.50%
customer_code_2710,fresh-vegetables,2.22%
customer_code_2710,homeware-stationery,1.48%
customer_code_2710,household-baby_needs,0.07%
customer_code_2710,lifestyle-wellness_food,75.86%
customer_code_2710,animal products-dairy,
customer_code_2710,pet_products-pet_care,
customer_code_2710,pet_products-pet_food,
customer_code_2710,household-wellness_products,9.95%
customer_code_2711,Hygiene-baby_needs,0.14%
customer_code_2711,Hygiene-beauty_and_personal_care,1.96%
customer_code_2711,animal products-frozen_meat,4.27%
customer_code_2711,animal products-seafood,0.84%
customer_code_2711,fresh-fruits,3.64%
customer_code_2711,fresh-vegetables,2.31%
customer_code_2711,homeware-stationery,1.54%
customer_code_2711,household-baby_needs,0.07%
customer_code_2711,lifestyle-wellness_food,60.29%
customer_code_2711,animal products-dairy,
customer_code_2711,pet_products-pet_care,
customer_code_2711,pet_products-pet_food,
customer_code_2711,household-wellness_products,24.93%
customer_code_2712,Hygiene-baby_needs,69.02%
customer_code_2712,Hygiene-beauty_and_personal_care,2.00%
customer_code_2712,animal products-frozen_meat,4.35%
customer_code_2712,animal products-seafood,0.86%
customer_code_2712,fresh-fruits,3.71%
customer_code_2712,fresh-vegetables,2.36%
customer_code_2712,homeware-stationery,1.57%
customer_code_2712,household-baby_needs,14.70%
customer_code_2712,lifestyle-wellness_food,1.43%
customer_code_2712,animal products-dairy,
customer_code_2712,pet_products-pet_care,
customer_code_2712,pet_products-pet_food,
customer_code_2712,household-wellness_products,
customer_code_2713,Hygiene-baby_needs,70.08%
customer_code_2713,Hygiene-beauty_and_personal_care,1.94%
customer_code_2713,animal products-frozen_meat,4.22%
customer_code_2713,animal products-seafood,0.83%
customer_code_2713,fresh-fruits,3.59%
customer_code_2713,fresh-vegetables,2.28%
customer_code_2713,homeware-stationery,1.52%
customer_code_2713,household-baby_needs,14.17%
customer_code_2713,lifestyle-wellness_food,1.38%
customer_code_2713,animal products-dairy,
customer_code_2713,pet_products-pet_care,
customer_code_2713,pet_products-pet_food,
customer_code_2713,household-wellness_products,
customer_code_2714,Hygiene-baby_needs,63.47%
customer_code_2714,Hygiene-beauty_and_personal_care,2.08%
customer_code_2714,animal products-frozen_meat,4.53%
customer_code_2714,animal products-seafood,0.89%
customer_code_2714,fresh-fruits,3.86%
customer_code_2714,fresh-vegetables,2.45%
customer_code_2714,homeware-stationery,1.63%
customer_code_2714,household-baby_needs,19.60%
customer_code_2714,lifestyle-wellness_food,1.48%
customer_code_2714,animal products-dairy,
customer_code_2714,pet_products-pet_care,
customer_code_2714,pet_products-pet_food,
customer_code_2714,household-wellness_products,
customer_code_2715,Hygiene-baby_needs,0.09%
customer_code_2715,Hygiene-beauty_and_personal_care,1.27%
customer_code_2715,animal products-frozen_meat,2.77%
customer_code_2715,animal products-seafood,0.54%
customer_code_2715,fresh-fruits,54.86%
customer_code_2715,fresh-vegetables,38.51%
customer_code_2715,homeware-stationery,1.00%
customer_code_2715,household-baby_needs,0.05%
customer_code_2715,lifestyle-wellness_food,0.91%
customer_code_2715,animal products-dairy,
customer_code_2715,pet_products-pet_care,
customer_code_2715,pet_products-pet_food,
customer_code_2715,household-wellness_products,
customer_code_2716,Hygiene-baby_needs,0.10%
customer_code_2716,Hygiene-beauty_and_personal_care,1.38%
customer_code_2716,animal products-frozen_meat,3.00%
customer_code_2716,animal products-seafood,0.59%
customer_code_2716,fresh-fruits,49.11%
customer_code_2716,fresh-vegetables,43.69%
customer_code_2716,homeware-stationery,1.08%
customer_code_2716,household-baby_needs,0.05%
customer_code_2716,lifestyle-wellness_food,0.99%
customer_code_2716,animal products-dairy,
customer_code_2716,pet_products-pet_care,
customer_code_2716,pet_products-pet_food,
customer_code_2716,household-wellness_products,
customer_code_2717,Hygiene-baby_needs,0.21%
customer_code_2717,Hygiene-beauty_and_personal_care,2.89%
customer_code_2717,animal products-frozen_meat,6.30%
customer_code_2717,animal products-seafood,1.24%
customer_code_2717,fresh-fruits,50.93%
customer_code_2717,fresh-vegetables,33.99%
customer_code_2717,homeware-stationery,2.27%
customer_code_2717,household-baby_needs,0.10%
customer_code_2717,lifestyle-wellness_food,2.07%
customer_code_2717,animal products-dairy,
customer_code_2717,pet_products-pet_care,
customer_code_2717,pet_products-pet_food,
customer_code_2717,household-wellness_products,
customer_code_2718,Hygiene-baby_needs,0.17%
customer_code_2718,Hygiene-beauty_and_personal_care,2.41%
customer_code_2718,animal products-frozen_meat,5.26%
customer_code_2718,animal products-seafood,1.03%
customer_code_2718,fresh-fruits,52.67%
customer_code_2718,fresh-vegetables,34.74%
customer_code_2718,homeware-stationery,1.90%
customer_code_2718,household-baby_needs,0.09%
customer_code_2718,lifestyle-wellness_food,1.72%
customer_code_2718,animal products-dairy,
customer_code_2718,pet_products-pet_care,
customer_code_2718,pet_products-pet_food,
customer_code_2718,household-wellness_products,
customer_code_2719,Hygiene-baby_needs,0.20%
customer_code_2719,Hygiene-beauty_and_personal_care,2.84%
customer_code_2719,animal products-frozen_meat,6.18%
customer_code_2719,animal products-seafood,1.22%
customer_code_2719,fresh-fruits,58.97%
customer_code_2719,fresh-vegetables,26.24%
customer_code_2719,homeware-stationery,2.23%
customer_code_2719,household-baby_needs,0.10%
customer_code_2719,lifestyle-wellness_food,2.03%
customer_code_2719,animal products-dairy,
customer_code_2719,pet_products-pet_care,
customer_code_2719,pet_products-pet_food,
customer_code_2719,household-wellness_products,
customer_code_272,Hygiene-baby_needs,0.33%
customer_code_272,Hygiene-beauty_and_personal_care,4.56%
customer_code_272,animal products-frozen_meat,9.93%
customer_code_272,animal products-seafood,1.95%
customer_code_272,fresh-fruits,8.47%
customer_code_272,fresh-vegetables,5.37%
customer_code_272,homeware-stationery,3.58%
customer_code_272,household-baby_needs,0.16%
customer_code_272,lifestyle-wellness_food,3.26%
customer_code_272,animal products-dairy,
customer_code_272,pet_products-pet_care,38.76%
customer_code_272,pet_products-pet_food,23.62%
customer_code_272,household-wellness_products,
customer_code_2720,Hygiene-baby_needs,0.20%
customer_code_2720,Hygiene-beauty_and_personal_care,2.77%
customer_code_2720,animal products-frozen_meat,6.03%
customer_code_2720,animal products-seafood,1.19%
customer_code_2720,fresh-fruits,48.57%
customer_code_2720,fresh-vegetables,36.99%
customer_code_2720,homeware-stationery,2.18%
customer_code_2720,household-baby_needs,0.10%
customer_code_2720,lifestyle-wellness_food,1.98%
customer_code_2720,animal products-dairy,
customer_code_2720,pet_products-pet_care,
customer_code_2720,pet_products-pet_food,
customer_code_2720,household-wellness_products,
customer_code_2721,Hygiene-baby_needs,0.18%
customer_code_2721,Hygiene-beauty_and_personal_care,2.49%
customer_code_2721,animal products-frozen_meat,5.42%
customer_code_2721,animal products-seafood,1.07%
customer_code_2721,fresh-fruits,42.40%
customer_code_2721,fresh-vegetables,44.62%
customer_code_2721,homeware-stationery,1.96%
customer_code_2721,household-baby_needs,0.09%
customer_code_2721,lifestyle-wellness_food,1.78%
customer_code_2721,animal products-dairy,
customer_code_2721,pet_products-pet_care,
customer_code_2721,pet_products-pet_food,
customer_code_2721,household-wellness_products,
customer_code_2722,Hygiene-baby_needs,0.18%
customer_code_2722,Hygiene-beauty_and_personal_care,2.53%
customer_code_2722,animal products-frozen_meat,5.51%
customer_code_2722,animal products-seafood,1.08%
customer_code_2722,fresh-fruits,58.81%
customer_code_2722,fresh-vegetables,28.00%
customer_code_2722,homeware-stationery,1.99%
customer_code_2722,household-baby_needs,0.09%
customer_code_2722,lifestyle-wellness_food,1.81%
customer_code_2722,animal products-dairy,
customer_code_2722,pet_products-pet_care,
customer_code_2722,pet_products-pet_food,
customer_code_2722,household-wellness_products,
customer_code_2723,Hygiene-baby_needs,0.19%
customer_code_2723,Hygiene-beauty_and_personal_care,2.72%
customer_code_2723,animal products-frozen_meat,5.93%
customer_code_2723,animal products-seafood,1.17%
customer_code_2723,fresh-fruits,43.39%
customer_code_2723,fresh-vegetables,42.41%
customer_code_2723,homeware-stationery,2.14%
customer_code_2723,household-baby_needs,0.10%
customer_code_2723,lifestyle-wellness_food,1.95%
customer_code_2723,animal products-dairy,
customer_code_2723,pet_products-pet_care,
customer_code_2723,pet_products-pet_food,
customer_code_2723,household-wellness_products,
customer_code_2724,Hygiene-baby_needs,0.19%
customer_code_2724,Hygiene-beauty_and_personal_care,2.71%
customer_code_2724,animal products-frozen_meat,5.90%
customer_code_2724,animal products-seafood,1.16%
customer_code_2724,fresh-fruits,51.26%
customer_code_2724,fresh-vegetables,34.62%
customer_code_2724,homeware-stationery,2.13%
customer_code_2724,household-baby_needs,0.10%
customer_code_2724,lifestyle-wellness_food,1.93%
customer_code_2724,animal products-dairy,
customer_code_2724,pet_products-pet_care,
customer_code_2724,pet_products-pet_food,
customer_code_2724,household-wellness_products,
customer_code_2725,Hygiene-baby_needs,0.20%
customer_code_2725,Hygiene-beauty_and_personal_care,2.75%
customer_code_2725,animal products-frozen_meat,6.00%
customer_code_2725,animal products-seafood,1.18%
customer_code_2725,fresh-fruits,45.13%
customer_code_2725,fresh-vegetables,40.51%
customer_code_2725,homeware-stationery,2.16%
customer_code_2725,household-baby_needs,0.10%
customer_code_2725,lifestyle-wellness_food,1.97%
customer_code_2725,animal products-dairy,
customer_code_2725,pet_products-pet_care,
customer_code_2725,pet_products-pet_food,
customer_code_2725,household-wellness_products,
customer_code_2726,Hygiene-baby_needs,0.19%
customer_code_2726,Hygiene-beauty_and_personal_care,2.63%
customer_code_2726,animal products-frozen_meat,5.72%
customer_code_2726,animal products-seafood,1.13%
customer_code_2726,fresh-fruits,47.47%
customer_code_2726,fresh-vegetables,38.84%
customer_code_2726,homeware-stationery,2.06%
customer_code_2726,household-baby_needs,0.09%
customer_code_2726,lifestyle-wellness_food,1.88%
customer_code_2726,animal products-dairy,
customer_code_2726,pet_products-pet_care,
customer_code_2726,pet_products-pet_food,
customer_code_2726,household-wellness_products,
customer_code_2727,Hygiene-baby_needs,0.52%
customer_code_2727,Hygiene-beauty_and_personal_care,7.29%
customer_code_2727,animal products-frozen_meat,39.58%
customer_code_2727,animal products-seafood,19.27%
customer_code_2727,fresh-fruits,13.54%
customer_code_2727,fresh-vegetables,8.59%
customer_code_2727,homeware-stationery,5.73%
customer_code_2727,household-baby_needs,0.26%
customer_code_2727,lifestyle-wellness_food,5.21%
customer_code_2727,animal products-dairy,
customer_code_2727,pet_products-pet_care,
customer_code_2727,pet_products-pet_food,
customer_code_2727,household-wellness_products,
customer_code_2728,Hygiene-baby_needs,0.24%
customer_code_2728,Hygiene-beauty_and_personal_care,3.34%
customer_code_2728,animal products-frozen_meat,39.38%
customer_code_2728,animal products-seafood,41.77%
customer_code_2728,fresh-fruits,6.21%
customer_code_2728,fresh-vegetables,3.94%
customer_code_2728,homeware-stationery,2.63%
customer_code_2728,household-baby_needs,0.12%
customer_code_2728,lifestyle-wellness_food,2.39%
customer_code_2728,animal products-dairy,
customer_code_2728,pet_products-pet_care,
customer_code_2728,pet_products-pet_food,
customer_code_2728,household-wellness_products,
customer_code_2729,Hygiene-baby_needs,0.26%
customer_code_2729,Hygiene-beauty_and_personal_care,3.66%
customer_code_2729,animal products-frozen_meat,46.07%
customer_code_2729,animal products-seafood,33.25%
customer_code_2729,fresh-fruits,6.81%
customer_code_2729,fresh-vegetables,4.32%
customer_code_2729,homeware-stationery,2.88%
customer_code_2729,household-baby_needs,0.13%
customer_code_2729,lifestyle-wellness_food,2.62%
customer_code_2729,animal products-dairy,
customer_code_2729,pet_products-pet_care,
customer_code_2729,pet_products-pet_food,
customer_code_2729,household-wellness_products,
customer_code_273,Hygiene-baby_needs,0.14%
customer_code_273,Hygiene-beauty_and_personal_care,86.20%
customer_code_273,animal products-frozen_meat,4.15%
customer_code_273,animal products-seafood,0.82%
customer_code_273,fresh-fruits,3.54%
customer_code_273,fresh-vegetables,2.24%
customer_code_273,homeware-stationery,1.50%
customer_code_273,household-baby_needs,0.07%
customer_code_273,lifestyle-wellness_food,1.36%
customer_code_273,animal products-dairy,
customer_code_273,pet_products-pet_care,
customer_code_273,pet_products-pet_food,
customer_code_273,household-wellness_products,
customer_code_2730,Hygiene-baby_needs,0.25%
customer_code_2730,Hygiene-beauty_and_personal_care,3.43%
customer_code_2730,animal products-frozen_meat,43.14%
customer_code_2730,animal products-seafood,37.50%
customer_code_2730,fresh-fruits,6.37%
customer_code_2730,fresh-vegetables,4.04%
customer_code_2730,homeware-stationery,2.70%
customer_code_2730,household-baby_needs,0.12%
customer_code_2730,lifestyle-wellness_food,2.45%
customer_code_2730,animal products-dairy,
customer_code_2730,pet_products-pet_care,
customer_code_2730,pet_products-pet_food,
customer_code_2730,household-wellness_products,
customer_code_2731,Hygiene-baby_needs,0.08%
customer_code_2731,Hygiene-beauty_and_personal_care,1.07%
customer_code_2731,animal products-frozen_meat,46.82%
customer_code_2731,animal products-seafood,47.13%
customer_code_2731,fresh-fruits,1.99%
customer_code_2731,fresh-vegetables,1.26%
customer_code_2731,homeware-stationery,0.84%
customer_code_2731,household-baby_needs,0.04%
customer_code_2731,lifestyle-wellness_food,0.77%
customer_code_2731,animal products-dairy,
customer_code_2731,pet_products-pet_care,
customer_code_2731,pet_products-pet_food,
customer_code_2731,household-wellness_products,
customer_code_2732,Hygiene-baby_needs,0.08%
customer_code_2732,Hygiene-beauty_and_personal_care,1.13%
customer_code_2732,animal products-frozen_meat,54.80%
customer_code_2732,animal products-seafood,38.81%
customer_code_2732,fresh-fruits,2.10%
customer_code_2732,fresh-vegetables,1.34%
customer_code_2732,homeware-stationery,0.89%
customer_code_2732,household-baby_needs,0.04%
customer_code_2732,lifestyle-wellness_food,0.81%
customer_code_2732,animal products-dairy,
customer_code_2732,pet_products-pet_care,
customer_code_2732,pet_products-pet_food,
customer_code_2732,household-wellness_products,
customer_code_2733,Hygiene-baby_needs,0.08%
customer_code_2733,Hygiene-beauty_and_personal_care,1.07%
customer_code_2733,animal products-frozen_meat,52.23%
customer_code_2733,animal products-seafood,41.73%
customer_code_2733,fresh-fruits,1.99%
customer_code_2733,fresh-vegetables,1.26%
customer_code_2733,homeware-stationery,0.84%
customer_code_2733,household-baby_needs,0.04%
customer_code_2733,lifestyle-wellness_food,0.76%
customer_code_2733,animal products-dairy,
customer_code_2733,pet_products-pet_care,
customer_code_2733,pet_products-pet_food,
customer_code_2733,household-wellness_products,
customer_code_2734,Hygiene-baby_needs,0.34%
customer_code_2734,Hygiene-beauty_and_personal_care,4.69%
customer_code_2734,animal products-frozen_meat,10.22%
customer_code_2734,animal products-seafood,2.01%
customer_code_2734,fresh-fruits,8.71%
